ANIO,CULTIVO_STD,TIPO_CULTIVO,area_sembrada_ha,area_cosechada_ha,produccion_t,valor_prod_s,rendimiento_t_ha,n_obs_precio_val,n_obs_total,precio_prom_s_kg
2024,Pimiento,Transitorio,64.0,0.0,0.0,0.0,,0,63,
2024,Piquillo (T.),Transitorio,1104.0,1074.0,7876.0,44795470.0,7.219763313609468,5,83,5.687591416962926
2024,Pitahaya,Permanente,24.0,0.0,1651.0,4801200.0,,43,91,2.908055723803755
2024,Platanos Y Bananas Para Cocci N (M X Paradisiaca),Permanente,937.0,0.0,321242.0,364916780.0,,570,613,1.135956008243007
2024,Quinua,Transitorio,0.0,0.0,0.0,0.0,,0,36,
2024,Rabano,Transitorio,0.0,0.0,0.0,0.0,,0,24,
2024,Sandia,Transitorio,757.0,763.0,28085.0,24290950.0,36.66681488801054,66,217,0.864908314046644
2024,Sorgo Escobero,Transitorio,26.0,26.0,129.0,129000.0,4.666666666666667,3,35,1.0
2024,Sorgo Grano,Transitorio,56.0,50.0,205.0,227500.0,4.1,5,15,1.1097560975609757
2024,Soya,Transitorio,632.0,532.0,1236.0,3184060.0,2.2709022906021157,19,111,2.576100323624596
2024,Tamarindo,Permanente,2.0,0.0,1593.0,4006500.0,,36,228,2.515065913370998
2024,Taperiba,Permanente,0.0,0.0,5244.0,11925360.0,,25,96,2.274096109839817
2024,Tomate,Transitorio,94.0,94.0,1401.0,2402450.0,17.5625,16,122,1.7148108493932903
2024,Toronjo,Permanente,0.0,0.0,0.0,0.0,,0,48,
2024,Trigo Blando,Transitorio,12549.0,12568.0,14421.0,25737880.0,1.029709673594398,40,127,1.7847500173358295
2024,Tumbo,Permanente,0.0,0.0,0.0,0.0,,0,84,
2024,Tuna,Permanente,0.0,0.0,0.0,0.0,,0,144,
2024,Vid,Permanente,904.0,0.0,127525.0,495807500.0,,29,190,3.8879239364830425
2024,Yuca,Transitorio,1296.0,1277.0,10633.0,17096710.0,7.860184560442181,137,485,1.6078914699520361
2024,Zanahoria,Transitorio,126.0,142.0,595.0,992280.0,5.2585648148148145,12,50,1.6676974789915966
2024,Zapallo,Transitorio,103.0,118.0,404.0,437320.0,3.8763636363636365,11,32,1.0824752475247525
2024,Zarandaja Grano Seco,Transitorio,120.0,120.0,71.0,142000.0,0.6324675324675325,11,84,2.0
